"NAME","TYPE","PRICE","REVIEW_COUNT","STAR","TELL","ADDRESS","ZIPCODE","MEDIAN_SAL","MEAN_SAL","POP","city"
"The Villa Restaurant","Italian",2,68,3.5,"(508) 653-8570","124 E Plain StWayland, MA 01778","01778","140,652","187,265","13,191","Framingham"
"Nicks Pizza & Grill","Pizza",2,76,3.5,"(508) 881-2431","87 Main StAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Hanto Restaurant","Desserts",1,25,3.5,"(508) 881-6568","380 Union StAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Mels Commonwealth Cafe","Delis",2,24,3,"(508) 655-1455","310 Commonwealth RdWayland, MA 01778","01778","140,652","187,265","13,191","Framingham"
"Sunnyside Cafe & Catering Co","Breakfast & Brunch",2,99,3,"(508) 881-9895","24 Front StAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Taj Gourmet Foods","Restaurants",1,44,3,"(508) 875-6212","190 Fountain St  Framingham, MA 01702","01702","53,081","65,995","35,990","Framingham"
"Agostinos Restaurant","Italian",2,51,3.5,"(508) 655-6643","23 Washington StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Longfellows Wayside Inn","Landmarks & Historical Buildings",2,136,3.5,"(978) 443-1776","72 Wayside Inn RdSudbury, MA 01776","01776","152,789","184,218","16,826","Framingham"
"Dah Mee","Japanese",2,87,3.5,"(508) 655-3951","25 Washington StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Ashland Pizza Palace","Pizza",2,17,4,"(508) 881-6666","72 Union StAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Comellas","Italian",1,31,3,"(508) 651-1700","45 Main StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Mandarin Cafe","Chinese",2,30,3.5,"(508) 651-8771","5 Wethersfield RdNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Famous Pizza","Pizza",2,79,2.5,"(508) 877-0101","963 Pleasant St  Framingham, MA 01701","01701","92,018","102,936","31,114","Framingham"
"Morse Tavern","Irish",3,123,4,"(508) 655-7878","85 E Central StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Fugakyu Cafe","Japanese",3,26,3,"(978) 443-1998","621 Boston Post RdSudbury, MA 01776","01776","152,789","184,218","16,826","Framingham"
"American Girl Boston","American (Traditional)",2,68,4,"(877) 247-5223","1245 Worcester StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Bills Pizzeria","Pizza",2,50,3.5,"(508) 653-3240","58 E Central StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Lotus Blossom Restaurant","Chinese",1,117,4,"(978) 443-0200","394 Boston Post RdSudbury, MA 01776","01776","152,789","184,218","16,826","Framingham"
"Joy Luck","Chinese",2,16,3.5,"(508) 651-0098","319 N Main StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Tomasso Trattoria & Enoteca","Italian",1,156,3.5,"(508) 481-8484","154 Turnpike RdSouthborough, MA 01772","01772","141,459","169,609","8,435","Framingham"
"Georges Pizza","Pizza",3,32,3.5,"(508) 653-8879","41 S Main StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Classic Pizza Restaurant","Pizza",1,3,4,"(508) 881-7070","1 West Union St Rt 135Ashland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Spice & Pepper","Thai",2,76,4,"(508) 358-5300","236 Boston Post RdWayland, MA 01778","01778","140,652","187,265","13,191","Framingham"
"Stephen Anthonys Restaurant","American (Traditional)",2,93,4,"(508) 460-9618","999 Boston Post Rd EMarlborough, MA 01752","01752","71,835","89,002","36,273","Framingham"
"Gourmet Decisions Cafe & Grill","Breakfast & Brunch",2,68,3.5,"(508) 647-4024","12 Washington StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Conrads Restaurant","Italian",2,47,3.5,"(978) 579-9911","120 Boston Post RdSudbury, MA 01776","01776","152,789","184,218","16,826","Framingham"
"Acapulcos Mexican Family Restaurant & Cantina","Mexican",2,93,3.5,"(978) 443-3970","694 Boston Post RdSudbury, MA 01776","01776","152,789","184,218","16,826","Framingham"
"C & L Frosty","Ice Cream & Frozen Yogurt",2,30,3.5,"(508) 655-7570","27 N Main StSherborn, MA 01770","01770","145,250","190,251","4,245","Framingham"
"Cherry Blossom","Chinese",2,22,3.5,"(508) 881-8222","80 Union StAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Takara Japanese Restaurant","Japanese",2,67,3,"(508) 358-6688","15 Elissa AveWayland, MA 01778","01778","140,652","187,265","13,191","Framingham"
"Macs Wraps","Food Trucks",1,14,4,"(508) 596-0524","1 E Main StSouthborough, MA 01772","01772","141,459","169,609","8,435","Framingham"
"Auntie Annes","Bakeries",1,4,5,"(508) 650-0940","1245 Worcester St Ste 2046Natick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Sherborn Sandwich Company","Sandwiches",1,13,4.5,"(508) 653-6363","11 S Main StSherborn, MA 01770","01770","145,250","190,251","4,245","Framingham"
"Bens Deli","Delis",1,8,3.5,"(508) 481-6044","5 Turnpike RdSouthborough, MA 01772","01772","141,459","169,609","8,435","Framingham"
"Heritage Of Sherborn - Heritage Restaurant","Breakfast & Brunch",2,39,4,"(508) 655-9521","33 N Main StSherborn, MA 01770","01770","145,250","190,251","4,245","Framingham"
"Lavender Asian Cuisine & Bar","Chinese",2,72,3,"(978) 579-9988","519 Boston Post RdSudbury, MA 01776","01776","152,789","184,218","16,826","Framingham"
"33 All American Diner","Diners",1,4,3.5,"(508) 861-7479","33 Pond StAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Theos Pizza","Pizza",2,232,3.5,"(508) 653-8600","231 N Main StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Melt Gelato & Crepe Café","Ice Cream & Frozen Yogurt",1,17,3.5,"(508) 650-0071","1245 Worcester StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"The Local","American (New)",1,49,2.5,"(508) 276-8263","400 Boston Post RdWayland, MA 01778","01778","140,652","187,265","13,191","Framingham"
"The Plum Tomato","Pizza",2,134,3.5,"(508) 460-6565","547 Boston Post Rd EMarlborough, MA 01752","01752","71,835","89,002","36,273","Framingham"
"Crossing Boulevard Cafe","Restaurants",1,49,4,"(508) 820-3037","175 Crossing Blvd  Framingham, MA 01702","01702","53,081","65,995","35,990","Framingham"
"3 Lucky Stars","Cantonese",1,13,2,"(508) 653-5272","179 W Central StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Petros Pizzeria & Grill","Pizza",1,6,5,"(978) 440-8080","730 Boston Post RdSudbury, MA 01776","01776","152,789","184,218","16,826","Framingham"
"Panera Bread","Sandwiches",1,27,2.5,"(508) 907-6226","841 Worcester StreetNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"The Recession Stand","Hot Dogs",1,7,3.5,"(508) 561-7400","169 Boston RdSouthborough, MA 01772","01772","141,459","169,609","8,435","Framingham"
"Central Street Cafe","Cafes",2,7,3.5,"(508) 647-0200","158 E Central StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Oishii Too Sushi Bar","Sushi Bars",1,101,3,"(978) 440-8300","365 Boston Post RdSudbury, MA 01776","01776","152,789","184,218","16,826","Framingham"
"Natick House Family Restaurant","Pizza",3,5,3.5,"(508) 655-4711","3 Union StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Liberty Pizza","Pizza",1,28,4.5,"(508) 655-3417","116 Main StWayland, MA 01778","01778","140,652","187,265","13,191","Framingham"
"Ruby Thai Kitchen","Thai",1,5,3,"(508) 653-0353","1245 Worcester StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Sarku Japan Restaurant","Japanese",1,17,3,"(508) 653-9383","1245 Worcester StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Napoli Pizza","Pizza",1,5,3,"(508) 881-5200","119 Pond StAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Five Guys","Burgers",1,3,3.5,"(508) 650-5100","221 N Main StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Pizza Plus","Pizza",1,12,4,"(508) 655-7140","16 N Main StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Wendys","Burgers",1,8,2.5,"(508) 872-0072","303 W Central StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Flamers Charbroiled Burgers","Burgers",1,109,4,"(508) 650-9523","1245 Worcester StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Chick-fil-A","Fast Food",2,71,3,"(508) 366-8407","286 Turnpike RdWestborough, MA 01701","01701","92,018","102,936","31,114","Framingham"
"Halfway Cafe","American (Traditional)",2,25,3.5,"(508) 480-0688","820 Boston Post Rd EMarlborough, MA 01752","01752","71,835","89,002","36,273","Framingham"
"Rossinis","Pizza",1,10,2.5,"(978) 579-0580","418 Boston Post RdSudbury, MA 01776","01776","152,789","184,218","16,826","Framingham"
"Nicks Pizza House","Pizza",1,35,3.5,"(508) 655-6098","179 W Central StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"TJs Food & Spirits","Pubs",1,28,4,"(508) 881-1565","355 W Union StAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Harvest Moon Chinese Restaurant","Chinese",1,180,4,"(508) 788-6336","847 Edgell Rd  Framingham, MA 01701","01701","92,018","102,936","31,114","Framingham"
"Sudbury Pizza Place","Pizza",2,18,4,"(978) 443-8957","426 Boston Post RdSudbury, MA 01776","01776","152,789","184,218","16,826","Framingham"
"McDonalds","Fast Food",2,232,3.5,"(508) 877-2023","Mass Pike West  Framingham, MA 01701","01701","92,018","102,936","31,114","Framingham"
"Prime 131 Grill","Steakhouses",2,114,3.5,"(508) 358-2400","131 Boston Post RdWayland, MA 01778","01778","140,652","187,265","13,191","Framingham"
"Water Lily","Chinese",2,33,3.5,"(508) 358-2288","309 Boston Post RdWayland, MA 01778","01778","140,652","187,265","13,191","Framingham"
"Java Jims","Sandwiches",1,29,3.5,"(508) 650-0603","22 Main StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Simjis Rustic Pizza","Pizza",1,3,4.5,"(508) 655-6900","21 S Main StSherborn, MA 01770","01770","145,250","190,251","4,245","Framingham"
"King Wok","Chinese",1,16,3,"(508) 653-6220","7 S Main StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Steak","Steakhouses",2,22,4,"","1651 Worcester Rd  Framingham, MA 01701","01701","92,018","102,936","31,114","Framingham"
"Labaredas Brazilian BBQ","Brazilian",2,7,4,"(508) 281-6555","500 Boston Post Rd EMarlborough, MA 01752","01752","71,835","89,002","36,273","Framingham"
"Toms Mac & Cheese","Italian",2,18,2,"","397 Boston Post RdWayland, MA 01778","01778","140,652","187,265","13,191","Framingham"
"Dairy Queen","Ice Cream & Frozen Yogurt",2,232,3.5,"(508) 655-3839","323 N Main StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Pizza mine","Pizza",1,26,3.5,"(508) 881-7233","9 Homer AveAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Tasty Treat & Miniature Golf","Mini Golf",1,14,3.5,"(508) 881-1224","16 W Union StAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Deli Dynamics","Delis",1,10,3.5,"(508) 650-5322","23 Strathmore RdNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Dominos Pizza","Pizza",1,14,2.5,"(508) 651-8210","25 Main StWayland, MA 01778","01778","140,652","187,265","13,191","Framingham"
"Subway","Sandwiches",2,14,2.5,"(508) 650-0605","251 W Central StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Pizza Hut","Pizza",3,152,3.5,"(508) 650-1100","935 Worcester St.Natick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Coach Grill","American (New)",1,7,3,"(508) 358-5900","55 Boston Post RdWayland, MA 01778","01778","140,652","187,265","13,191","Framingham"
"McDonalds","Burgers",2,232,3.5,"(508) 651-1687","Mass Pike Service Area 8ENatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Taco Bell","Tex-Mex",1,2,3.5,"(508) 720-0304","1245 Worchester StreetNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Sudbury Coffee Works","Coffee & Tea",1,44,3,"(978) 440-9752","15 Union AveSudbury, MA 01776","01776","152,789","184,218","16,826","Framingham"
"Papa Ginos Pizzeria","Pizza",1,6,3.5,"(508) 881-2112","372 Union St., Ashland Sq. Shopping CenterAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Chuck E. Cheeses","Pizza",1,12,2.5,"(508) 650-9497","801 Worcester StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Rose Garden","Chinese",2,19,3.5,"(508) 786-5665","1 Southville RdSouthborough, MA 01772","01772","141,459","169,609","8,435","Framingham"
"China Garden","Chinese",1,34,3.5,"(508) 481-9997","547 Boston Post Rd EMarlborough, MA 01752","01752","71,835","89,002","36,273","Framingham"
"McDonalds","Burgers",2,3,2.5,"(508) 545-0762","1245 Worcester StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Master Wok","Chinese",1,7,1.5,"(508) 655-0615","1245 Worcester StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Papa Ginos Pizzeria","Pizza",1,8,3.5,"(508) 881-5911","355 Pond StAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Jakes Bar","Pubs",2,232,3.5,"","342 Speen StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Eds Place","American (Traditional)",1,2,3,"(508) 653-1123","3 Union StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Marlborough Super Buffet","Restaurants",2,46,3,"(508) 229-8889","771 Boston Post Rd EMarlborough, MA 01752","01752","71,835","89,002","36,273","Framingham"
"Fuji Steak House","Chinese",2,75,3.5,"(508) 658-3416","200 Boston Post Rd EMarlborough, MA 01752","01752","71,835","89,002","36,273","Framingham"
"Joy Asia Restaurant","Japanese",2,33,3,"(508) 481-0100","735 Boston Post Rd EMarlborough, MA 01752","01752","71,835","89,002","36,273","Framingham"
"Snappy Dogs","Chinese",1,62,4.5,"(617) 383-7627","93 E Main StHopkinton, MA 01748","01748","121,182","170,522","13,318","Framingham"
"Classic Restaurant Concepts","Hot Dogs",2,NA,3,"(508) 875-8585","30 Worcester Rd  Framingham, MA 01702","01702","53,081","65,995","35,990","Framingham"
"Neighborhood Pizza","Pizza",1,13,2.5,"(508) 651-7702","3 Union StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Christians Cafe","Cafes",2,232,3.5,"(508) 975-4729","1245 Worcester StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Big Apple Restaurant","American (Traditional)",1,31,3.5,"(508) 229-2829","331 Boston Post Rd EMarlborough, MA 01752","01752","71,835","89,002","36,273","Framingham"
"Bertuccis","Italian",2,38,2,"(508) 276-8235","14 Elissa AveWayland, MA 01778","01778","140,652","187,265","13,191","Framingham"
"McDonalds","Fast Food",1,2,3,"(508) 881-7973","225 Pond StAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Makkas Pizza","Pizza",1,18,2,"(508) 481-9100","890 Boston Post Rd EMarlborough, MA 01752","01752","71,835","89,002","36,273","Framingham"
"DAngelo","Sandwiches",1,22,2.5,"(508) 655-8279","1245 Worcester StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Top Seafood","Seafood",1,12,3,"(508) 881-2430","215 Cedar StAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"India Food Market","Indian",2,232,3.5,"(508) 872-8800","61 Pond StAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"C & L Frosty","Burgers",2,2,2,"(508) 655-7570","27 N Main StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Hong Kong Delight","Restaurants",1,107,3,"(508) 651-3041","195 W Central StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Dangelos","Restaurants",2,17,4,"(508) 651-0033","381 Worcester StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Dolphin Seafood Restaurant","Bars",2,4,2.5,"(508) 655-0669","12 Washington StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Post Road Pizza","Pizza",2,43,4,"(508) 481-5550","554 Boston Post Rd EMarlborough, MA 01752","01752","71,835","89,002","36,273","Framingham"
"Tys Pies","Pizza",2,232,3.5,"(508) 651-0888","148 E Central StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"McDonalds","Fast Food",1,9,3,"(508) 653-1809","290 Worcester StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Bangkok Garden","Thai",1,9,2.5,"(508) 788-1290","212 Stonebridge RdWayland, MA 01778","01778","140,652","187,265","13,191","Framingham"
"Wayland Pizza House","Pizza",1,23,3,"(508) 358-7316","336 Boston Post RdWayland, MA 01778","01778","140,652","187,265","13,191","Framingham"
"Mamma Rosas Pizza","Pizza",1,4,3.5,"(508) 624-7100","90 Southville RdSouthborough, MA 01772","01772","141,459","169,609","8,435","Framingham"
"Hopkinton Gourmet","Coffee & Tea",1,109,4,"(508) 435-0435","43 Main StHopkinton, MA 01748","01748","121,182","170,522","13,318","Framingham"
"Dominos Pizza","Pizza",1,17,4,"(978) 443-0007","423 Boston Post RdSudbury, MA 01776","01776","152,789","184,218","16,826","Framingham"
"Sbarro","Italian",2,2,4.5,"(508) 650-5714","1245 Worcester StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Ashland House","Restaurants",1,6,2,"(508) 881-6836","119 Main StAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Papa Ginos Pizzeria","Pizza",1,13,2,"(508) 651-0050","291 Worcester RdNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
"Dominos Pizza","Pizza",1,6,2,"(508) 231-5000","316 Pond StAshland, MA 01721","01721","91,904","114,036","14,602","Framingham"
"Subway","Sandwiches",1,NA,1,"(508) 655-2525","189 Worcester StNatick, MA 01760","01760","90,673","113,933","31,763","Framingham"
