"NAME","TYPE","PRICE","REVIEW_COUNT","STAR","TELL","ADDRESS","ZIPCODE","MEDIAN_SAL","MEAN_SAL","POP","city"
"Gourmet Garden","Chinese",1,83,4.5,"(781) 599-1780","430 Paradise RdSwampscott, MA 01907","01907","90,516","120,329","14,463","Lynn"
"Kowloon","Chinese",2,99,3.5,"(781) 233-0077","948 BroadwaySaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"Bayon Restaurant","Restaurants",2,597,3,"(781) 477-6045","877 Western Ave  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Debs Diner","Diners",1,80,4.5,"(978) 745-2348","4 Boston StSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"Cindys Pizza & Subs","Pizza",1,17,4,"(781) 599-0358","653 Humphrey StSwampscott, MA 01907","01907","90,516","120,329","14,463","Lynn"
"Gauchos","Sandwiches",2,NA,5,"(508) 536-3288","34 S StBarnstable, MA 02635","02635","75,166","104,492","3,412","Lynn"
"Kelley Square Pub","Pizza",2,12,4,"(978) 854-5057","135 Washington StPeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
"Sugar Cane","Vietnamese",2,146,4,"(978) 532-7800","106 Main StPeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
"Marcos Restaurant","Italian",1,84,3.5,"(978) 854-6906","47 Newbury StPeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
"Yutaka Buffet","Buffets",2,93,4,"(781) 289-8880","339 Sq RdRevere, MA 02151","02151","51,723","60,340","47,323","Lynn"
"McDonalds","Burgers",2,4,3.5,"(781) 592-2350","60 Boston St  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"Louis Pizza & Roast Beef","Pizza",1,33,1.5,"(781) 584-4602","470 Broadway  Lynnfield, MA 01940","01940","90,677","114,264","11,926","Lynn"
"Hooters","Chicken Wings",1,149,4.5,"(339) 600-7311","1143 BroadwaySaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"Sebastains","Italian",2,67,3,"(781) 289-9700","733 BroadwayRevere, MA 02151","02151","51,723","60,340","47,323","Lynn"
"McDonalds","Fast Food",2,4,4,"(781) 595-5900","780   Lynnway  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Okea Grill & Sushi","Japanese",2,19,1.5,"(978) 607-0060","293 Jefferson AveSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"Bambolina Restaurant","Pizza",2,68,4,"(978) 594-8709","288 Derby StSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"Nicks Bistro","Cafes",2,61,4.5,"(781) 284-9400","169 Squire RdRevere, MA 02151","02151","51,723","60,340","47,323","Lynn"
"Renzo Pizzaria","Pizza",2,109,3.5,"(781) 284-5600","381 Revere Beach BlvdRevere, MA 02151","02151","51,723","60,340","47,323","Lynn"
"Peters Pizza","Pizza",1,16,2.5,"(781) 233-8989","48 Hamilton StSaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"New England Soup Factory","American (Traditional)",1,136,4,"(978) 744-0444","140 Washington StSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"Sake Japanese Restaurant","Japanese",2,121,4,"(781) 233-3858","670 BroadwaySaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"Vesuvius","Pizza",2,25,3.5,"(978) 594-8886","2 Paradise RdSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"Brodies Pub","Pubs",2,61,2.5,"(978) 977-9988","10 1/2 Lowell StPeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
"NY Gyro","Middle Eastern",1,25,4,"(978) 744-2200","335 Lafayette StSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"Gulu Gulu Cafe","Sandwiches",2,501,4,"(978) 740-8882","247 Essex StSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"Bridge Pizzeria","Pizza",2,39,4,"(781) 324-1778","800 Washington AveRevere, MA 02151","02151","51,723","60,340","47,323","Lynn"
"Howling Wolf Taqueria","Mexican",2,444,4,"(978) 744-9653","76 Lafayette StSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"The Red Line Cafe","Cafes",1,30,3.5,"(978) 744-2235","188 Essex StSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"Opus","American (New)",1,100,4.5,"(978) 744-9600","87 Washington StSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"Lendys Deli & Restaurant","Delis",2,227,4,"(781) 231-3180","653 BroadwaySaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"The Wardhurst Restaurant & Bar","Steakhouses",2,65,3.5,"(978) 531-9730","31   Lynnfield StPeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
"Thmor Da","Cambodian",2,29,3.5,"(781) 286-2554","144 Shirley AveRevere, MA 02151","02151","51,723","60,340","47,323","Lynn"
"Black Sheep Mike and Lills Pub & Grill","Pubs",2,63,4,"(978) 854-6780","5 Central StPeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
"The Ugly Mug Diner","Breakfast & Brunch",2,71,4,"(978) 745-6844","122 Washington StSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"Rodeo Restaurant","Mexican",2,223,4,"(781) 581-5055","61 Franklin St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Brothers","Pizza",1,19,4,"(978) 538-7333","89 Foster StPeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
