"NAME","TYPE","PRICE","REVIEW_COUNT","STAR","TELL","ADDRESS","ZIPCODE","MEDIAN_SAL","MEAN_SAL","POP","city"
"Boston Road Pizza","Pizza",2,2,3.5,"(413) 796-7777","1291 Boston Post RdSpringfield, MA 01119","01119","45,184","52,187","13,170","Springfiled"
"Murphys Pub","Irish",2,23,3,"(413) 301-7074","664 Suffield StAgawam, MA 01001","01001","56,663","66,688","16,445","Springfiled"
"Johns Pizzeria & Restaurant","Pizza",2,13,4,"(413) 592-1715","424 Front StChicopee, MA 01013","01013","36,578","46,179","22,907","Springfiled"
"Big Daddys Ice Cream & Hot Dogs","Ice Cream & Frozen Yogurt",1,4,3,"(413) 783-6300","955 Boston RdSpringfield, MA 01119","01119","45,184","52,187","13,170","Springfiled"
"Dominos Pizza","Pizza",1,4,4,"(413) 782-8601","624 Boston RdSpringfield, MA 01119","01119","45,184","52,187","13,170","Springfiled"
"Friendlys","Ice Cream & Frozen Yogurt",1,19,2.5,"(413) 543-1286","1811 Boston RdSpringfield, MA 01129","01129","58,704","66,403","6,982","Springfiled"
"Wendys","Burgers",1,3,2.5,"(413) 782-5439","757 Boston RdSpringfield, MA 01119","01119","45,184","52,187","13,170","Springfiled"
"Tosca Restaurant","Mediterranean",3,35,1.5,"(860) 668-0273","68 Bridge StSuffield, CT 06078","06078","88,786","115,647","12,413","Springfiled"
"Bobs Restaurant","American (New)",1,31,4,"(413) 589-5500","200 Ctr StLudlow, MA 01056","01056","63,318","72,027","21,205","Springfiled"
"The Good Table","Breakfast & Brunch",2,27,3.5,"(413) 642-5527","12 School StWestfield, MA 01085","01085","57,598","68,897","40,392","Springfiled"
"X Pub","Restaurants",1,24,4.5,"(413) 739-9052","520 Sumner AveSpringfield, MA 01108","01108","37,411","48,866","26,060","Springfiled"
"Two Rivers Burrito Co","Mexican",1,2,1.5,"(413) 579-5469","36 Elm StWestfield, MA 01085","01085","57,598","68,897","40,392","Springfiled"
"Celery Stalk","Delis",1,59,4.5,"(413) 737-6250","140 Elm StWest Springfield, MA 01089","01089","53,711","64,226","27,894","Springfiled"
"Greek Place","American (Traditional)",1,25,3.5,"","50 Holyoke StHolyoke, MA 01040","01040","35,549","43,615","39,827","Springfiled"
"Tung Hai Chinese Restaurant","Chinese",1,12,4.5,"(413) 736-0968","1301 Liberty StSpringfield, MA 01104","01104","35,380","43,969","22,078","Springfiled"
"Chilis Grill & Bar","Bars",1,13,2.5,"","300 Cooley StSpringfield, MA 01128","01128","63,177","66,605","3,040","Springfiled"
"Three Figs","Wine Bars",2,50,4,"(860) 668-7081","94 Mountain RdSuffield, CT 06078","06078","88,786","115,647","12,413","Springfiled"
"The Tipping Cow","Chicken Wings",2,13,4,"(413) 827-7862","755 Main StSpringfield, MA 01105","01105","17,756","27,144","12,816","Springfiled"
"Galorei","Barbeque",2,13,2,"(413) 610-0737","319 East StLudlow, MA 01056","01056","63,318","72,027","21,205","Springfiled"
"Kaptain Jimmys","American (Traditional)",2,96,4,"(413) 789-2222","916 Suffield StAgawam, MA 01001","01001","56,663","66,688","16,445","Springfiled"
"Ichiban East Longmeadow","Japanese",2,25,3,"(413) 525-1688","422 N Main StEast Longmeadow, MA 01028","01028","80,252","94,891","14,143","Springfiled"
"Acapulcos Mexican Family Restaurant & Cantina","Mexican",2,87,4,"(860) 763-5000","61 Palomba DrEnfield, CT 06082","06082","69,603","78,237","44,654","Springfiled"
"Little Panda Chinese Restaurant","Chinese",2,NA,4,"(413) 439-0878","166 White StSpringfield, MA 01108","01108","37,411","48,866","26,060","Springfiled"
"Ruby Tuesday","American (Traditional)",2,14,4,"(413) 782-4001","1411 Boston RoadSpringfield, MA 01119","01119","45,184","52,187","13,170","Springfiled"
"The Garden Indian Restaurant","Indian",2,37,2,"(413) 786-6969","1422 Main StAgawam, MA 01001","01001","56,663","66,688","16,445","Springfiled"
"Bernies Dining Depot","Steakhouses",2,27,3.5,"(413) 539-9268","749 James StChicopee, MA 01020","01020","50,058","58,516","29,626","Springfiled"
"Westwood Restaurant and Pub","American (New)",2,86,3.5,"(413) 564-6963","94 N Elm StWestfield, MA 01085","01085","57,598","68,897","40,392","Springfiled"
"PHO BQ","Vietnamese",2,47,4,"(413) 372-5379","764 Riverdale StWest Springfield, MA 01089","01089","53,711","64,226","27,894","Springfiled"
"Bella Napoli Pizzeria","Italian",2,21,3,"(413) 734-7400","185 Elm StWest Springfield, MA 01089","01089","53,711","64,226","27,894","Springfiled"
"Charlies Diner","Breakfast & Brunch",2,18,3.5,"(413) 733-8551","218 Union StWest Springfield, MA 01089","01089","53,711","64,226","27,894","Springfiled"
"Come E Calat- Te","Portuguese",1,17,4,"(413) 583-3286","191 State StLudlow, MA 01056","01056","63,318","72,027","21,205","Springfiled"
"Gios Pizzeria","Pizza",2,8,4.5,"(413) 566-8015","9 Allen StHampden, MA 01036","01036","78,869","95,493","5,089","Springfiled"
"Franks New York Style Pizza","Pizza",2,24,4,"(413) 731-7003","2221 Main StSpringfield, MA 01104","01104","35,380","43,969","22,078","Springfiled"
"Molinas Cafe","American (Traditional)",1,30,4,"(860) 741-9108","95 High StEnfield, CT 06082","06082","69,603","78,237","44,654","Springfiled"
"Taco Bell","Mexican",1,7,3.5,"(413) 426-9636","1264 Boston RoadSpringfield, MA 01119","01119","45,184","52,187","13,170","Springfiled"
"Liquoris Pizza","Pizza",2,27,3.5,"(413) 737-9690","659 Westfield StWest Springfield, MA 01089","01089","53,711","64,226","27,894","Springfiled"
"Masses American Bistro","Seafood",1,62,4.5,"(413) 315-8501","1329 Memorial DrChicopee, MA 01020","01020","50,058","58,516","29,626","Springfiled"
"Discount Chinese Restaurant","Chinese",2,29,3.5,"(413) 736-5342","457 State StSpringfield, MA 01105","01105","17,756","27,144","12,816","Springfiled"
"Soups On","Delis",1,NA,2,"(413) 562-0648","16 Union AveWestfield, MA 01085","01085","57,598","68,897","40,392","Springfiled"
"Koffee Tyme","Restaurants",2,28,4,"(413) 525-8394","46 Shaker RdEast Longmeadow, MA 01028","01028","80,252","94,891","14,143","Springfiled"
"Emmas Everyday Gourmet","Italian",1,3,5,"(413) 642-3221","45 Washington StWestfield, MA 01085","01085","57,598","68,897","40,392","Springfiled"
"El Cidreno Restaurant","Restaurants",2,27,4,"(413) 732-5322","666 State StSpringfield, MA 01109","01109","34,638","44,049","30,683","Springfiled"
"Pos Chinese Restaurant","Chinese",1,10,4.5,"(413) 598-8826","480 Burnett RdChicopee, MA 01020","01020","50,058","58,516","29,626","Springfiled"
"Alessios Pizza","Pizza",2,8,5,"(413) 642-1269","280 Southampton RdWestfield, MA 01085","01085","57,598","68,897","40,392","Springfiled"
"Grapevine Pizzeria & Restaurant","Greek",2,27,3.5,"(413) 567-6266","753 Maple RdLongmeadow, MA 01106","01106","91,889","134,662","15,880","Springfiled"
"Main Kitchen","Chinese",2,17,4,"(413) 788-7770","1343 Carew StSpringfield, MA 01104","01104","35,380","43,969","22,078","Springfiled"
"Dominics Pizzeria & Restaurant","Pizza",1,3,1.5,"(413) 782-7131","450 Plumtree RdSpringfield, MA 01118","01118","55,853","62,546","14,283","Springfiled"
"Saigon Restaurant","Vietnamese",1,3,3,"(413) 781-4488","398 Dickinson StSpringfield, MA 01108","01108","37,411","48,866","26,060","Springfiled"
"Casa Cafe","Breakfast & Brunch",2,14,4,"(413) 734-1615","520 N Main StEast Longmeadow, MA 01028","01028","80,252","94,891","14,143","Springfiled"
"Taos Asian Cuisine","Asian Fusion",2,27,3.5,"(413) 525-1820","31 Harkness AveEast Longmeadow, MA 01028","01028","80,252","94,891","14,143","Springfiled"
"Iron Chef Asian Cuisine","Sushi Bars",2,26,4,"(413) 567-8001","923 Shaker RdLongmeadow, MA 01106","01106","91,889","134,662","15,880","Springfiled"
"Cozy Cafe","Restaurants",2,52,4,"(413) 214-6411","666 State StSpringfield, MA 01109","01109","34,638","44,049","30,683","Springfiled"
"Petros Breakfast & Lunch","Breakfast & Brunch",1,14,4,"(413) 331-4422","351 Front StChicopee, MA 01013","01013","36,578","46,179","22,907","Springfiled"
"Chengs Kitchen","Restaurants",2,82,4.5,"(413) 734-3040","170 Eastern AveSpringfield, MA 01109","01109","34,638","44,049","30,683","Springfiled"
"Quehuong","Restaurants",1,30,4.5,"(413) 733-8044","281 Belmont AveSpringfield, MA 01108","01108","37,411","48,866","26,060","Springfiled"
"Coco & The Cellar Bar","American (New)",1,10,5,"(413) 203-5321","95 Main StEasthampton, MA 01027","01027","58,573","66,613","17,452","Springfiled"
"Frigo Foods","Delis",2,3,5,"(413) 525-9400","159 Shaker RdEast Longmeadow, MA 01028","01028","80,252","94,891","14,143","Springfiled"
"Bentleys Bistro","American (New)",2,27,3.5,"(413) 525-7777","53 N Main StEast Longmeadow, MA 01028","01028","80,252","94,891","14,143","Springfiled"
"Cafe","Cafes",2,40,3,"(413) 746-0885","392 Dickinson StSpringfield, MA 01108","01108","37,411","48,866","26,060","Springfiled"
"JPs Restaurant","Sports Bars",2,22,3.5,"(413) 532-9444","200 Whiting Farms RdHolyoke, MA 01040","01040","35,549","43,615","39,827","Springfiled"
"Storrowton Tavern & Carriage House","American (Traditional)",3,25,3.5,"(413) 732-4188","1305 Memorial AveWest Springfield, MA 01089","01089","53,711","64,226","27,894","Springfiled"
"Family Pizza & Grinder","Sandwiches",1,14,4.5,"(413) 562-7434","281 Elm StWestfield, MA 01085","01085","57,598","68,897","40,392","Springfiled"
"1st Stop Cafe","Cafes",1,6,4.5,"(413) 455-3510","369 Walnut StAgawam, MA 01001","01001","56,663","66,688","16,445","Springfiled"
"Yogurt City","Restaurants",1,7,3,"(413) 301-6237","296 Cooley StSpringfield, MA 01128","01128","63,177","66,605","3,040","Springfiled"
"Abundanza Ristorante & Chef Lous Gourmet Foods","Italian",1,14,3.5,"(413) 737-1000","513 Belmont AveSpringfield, MA 01108","01108","37,411","48,866","26,060","Springfiled"
"Castellanos Restaurant","Restaurants",2,27,3.5,"(413) 731-5933","2895 Main StSpringfield, MA 01107","01107","23,557","33,974","11,615","Springfiled"
"Olive Garden Italian Restaurant","Italian",2,8,2.5,"(413) 783-9003","1380 Boston RdSpringfield, MA 01119","01119","45,184","52,187","13,170","Springfiled"
"Kennedy Fried Chicken","Chicken Wings",1,NA,4,"(413) 858-2600","130 Walnut StSpringfield, MA 01105","01105","17,756","27,144","12,816","Springfiled"
"Dickinson Variety & Arecibo Restaurant","Convenience Stores",2,5,4.5,"(413) 781-0760","248 Dickinson StreetSpringfield, MA 01108","01108","37,411","48,866","26,060","Springfiled"
"Little Caesars Pizza","Pizza",1,23,3.5,"(413) 788-8880","1090 St James AveSpringfield, MA 01104","01104","35,380","43,969","22,078","Springfiled"
"Primavera Cafe Restaurant","Portuguese",2,NA,1,"(413) 589-0562","257 East StLudlow, MA 01056","01056","63,318","72,027","21,205","Springfiled"
"Montenias","Southern",2,43,4.5,"(413) 739-9656","137 State StSpringfield, MA 01103","01103","16,963","25,747","2,731","Springfiled"
