"NAME","TYPE","PRICE","REVIEW_COUNT","STAR","TELL","ADDRESS","ZIPCODE","MEDIAN_SAL","MEAN_SAL","POP","city"
"Fit Zs Bar and Grille","American (Traditional)",1,36,3,"(617) 923-3969","451 Main StWatertown, MA 02472","02472","74,968","89,065","32,913","Newton"
"Home Taste","Szechuan",2,58,4,"(617) 340-3724","58 Mt Auburn StWatertown, MA 02472","02472","74,968","89,065","32,913","Newton"
"3 Squares Craft Kitchen & Cocktails","American (New)",2,115,4,"(781) 444-4644","669 Highland AveNeedham, MA 02494","02494","104,492","139,639","8,885","Newton"
"Devlins","American (Traditional)",2,296,3.5,"(617) 779-8822","332 Washington StBrighton, MA 02135","02135","52,714","64,682","41,833","Newton"
"The Publick House","Pubs",2,976,3.5,"(617) 277-2880","1648 Beacon StBrookline, MA 02445","02445","105,027","160,933","21,282","Newton"
"The Abbey","American (New)",2,322,4,"(617) 730-8040","1657 Beacon StBrookline, MA 02445","02445","105,027","160,933","21,282","Newton"
"Cafe Sol Azteca","Mexican",2,128,4,"(617) 964-0920","75 Union St  Newton Center, MA 02459","02459","128,598","176,962","18,940","Newton"
"The Talk","American (Traditional)",2,216,3,"(617) 600-3417","116 Main StWatertown, MA 02472","02472","74,968","89,065","32,913","Newton"
"Newton Street Deli & Market","Delis",1,22,3,"(781) 894-7181","344   Newton StWaltham, MA 02453","02453","59,067","75,080","29,043","Newton"
"MDM Noodles","Chinese",1,76,4.5,"(617) 208-8663","351 Washington StBrighton, MA 02135","02135","52,714","64,682","41,833","Newton"
"Domenics","Italian",1,293,4.5,"(781) 899-3817","987 Main StWaltham, MA 02451","02451","78,675","95,995","17,553","Newton"
"Wellesley North End Pizza","Pizza",1,53,4,"(781) 237-3388","7 Washington StWellesley, MA 02481","02481","173,681","243,579","14,503","Newton"
"Frank Pepe Pizzeria Napoletana - Chestnut Hill","Pizza",1,134,3,"(617) 964-7373","199 Boylston StChestnut Hill, MA 02467","02467","130,044","220,734","15,408","Newton"
"Bamboo Thai Restaurant","Thai",2,283,4,"(617) 734-8192","1616 Commonwealth AveBrighton, MA 02135","02135","52,714","64,682","41,833","Newton"
"Lams Restaurant","Thai",2,69,4,"(617) 630-5222","825 Washington St  Newton, MA 02460","02460","107,495","140,026","8,772","Newton"
"BHOP - Boston House of Pizza","Pizza",1,13,4,"(617) 924-2467","115 Galen StWatertown, MA 02472","02472","74,968","89,065","32,913","Newton"
"City Pizza & Pasta","Pizza",1,158,3.5,"(617) 243-0040","795 Washington St  Newtonville, MA 02460","02460","107,495","140,026","8,772","Newton"
"Aquitaine","French",3,13,5,"(617) 734-8400","11 Boylston StChestnut Hill, MA 02467","02467","130,044","220,734","15,408","Newton"
"Sultanas Bakery and Cafe","Cafes",1,309,4,"(617) 202-5454","1585 Commonwealth Ave.Brighton, MA 02135","02135","52,714","64,682","41,833","Newton"
"The Glenville Stops","American (New)",3,189,3,"(617) 903-3638","87 Glenville AveBoston, MA 02134","02134","33,863","47,915","19,641","Newton"
"Stockyard Restaurant","Bars",2,154,4.5,"(617) 782-4700","135 Market StBrighton, MA 02135","02135","52,714","64,682","41,833","Newton"
"Deep Ellum","Pubs",3,120,4,"(617) 787-2337","477 Cambridge StAllston, MA 02134","02134","33,863","47,915","19,641","Newton"
"Power Cafe","Coffee & Tea",2,921,4,"(617) 923-7697","45 Lexington StWatertown, MA 02472","02472","74,968","89,065","32,913","Newton"
"EMK at Hebrew College","Kosher",1,14,4.5,"(617) 559-8822","160 Herrick Rd  Newton, MA 02459","02459","128,598","176,962","18,940","Newton"
"Stellina Restaurant","Italian",1,156,4,"(617) 924-9475","47 Main StWatertown, MA 02472","02472","74,968","89,065","32,913","Newton"
"Deluxe Town Diner","Diners",2,566,4,"(617) 926-8400","627 Mt Auburn StWatertown, MA 02472","02472","74,968","89,065","32,913","Newton"
"Fine Greek Cuisine","Greek",2,73,4,"(857) 559-8200","40 Needham St  Newton, MA 02461","02461","110,373","149,143","6,599","Newton"
"Putterham Grille","American (Traditional)",2,180,3.5,"(617) 327-2202","1012 W Roxbury PkwyChestnut Hill, MA 02467","02467","130,044","220,734","15,408","Newton"
"Lone Star Taco Bar","Mexican",2,337,4,"(617) 782-8226","479 Cambridge StAllston, MA 02134","02134","33,863","47,915","19,641","Newton"
"John Brewers Tavern","American (Traditional)",2,157,3.5,"(781) 894-9700","39 Main StWaltham, MA 02453","02453","59,067","75,080","29,043","Newton"
"Fins Sushi and Grill","Sushi Bars",2,228,4,"(617) 731-0018","354 Chestnut Hill AveBrighton, MA 02135","02135","52,714","64,682","41,833","Newton"
"Fairsted Kitchen","American (New)",3,126,4,"(617) 396-8752","1704 Beacon StBrookline, MA 02445","02445","105,027","160,933","21,282","Newton"
"Ittoku","Japanese",2,184,4,"(617) 608-3630","1414 Commonwealth AveBoston, MA 02135","02135","52,714","64,682","41,833","Newton"
"The Washington Square Tavern","Bars",2,263,4,"(617) 232-8989","714 Washington StBrookline, MA 02445","02445","105,027","160,933","21,282","Newton"
"Mandarin Cuisine","Chinese",2,65,4,"(781) 455-8801","238 Highland AveNeedham, MA 02494","02494","104,492","139,639","8,885","Newton"
"Tree Top Thai Cuisine","Thai",2,242,4,"(781) 894-3444","53 Prospect StWaltham, MA 02453","02453","59,067","75,080","29,043","Newton"
"Phinix Grill","Mediterranean",2,51,4.5,"(617) 484-1232","628 Trapelo RdBelmont, MA 02478","02478","95,269","133,543","24,296","Newton"
"Comellas","Italian",1,47,3.5,"(617) 278-2400","1 Boylston StChestnut Hill, MA 02467","02467","130,044","220,734","15,408","Newton"
"The Grill","Mediterranean",2,70,3,"(781) 891-0800","11 Pine StWaltham, MA 02453","02453","59,067","75,080","29,043","Newton"
"Panellas Market and Deli","Delis",1,11,4,"(781) 400-2283","50 Central AveNeedham, MA 02494","02494","104,492","139,639","8,885","Newton"
"Solea Restaurant & Tapas Bar","Tapas Bars",2,431,3.5,"(781) 894-1805","388 Moody StWaltham, MA 02453","02453","59,067","75,080","29,043","Newton"
"Harrys Bar & Grill","Bars",2,243,3.5,"(617) 738-9990","1430 Commonwealth AveBrighton, MA 02135","02135","52,714","64,682","41,833","Newton"
"Bamboo Dragon","Chinese",1,3,4,"(617) 969-9019","1251 Washington St  Newton, MA 02465","02465","110,531","158,982","11,789","Newton"
"Ariana Restaurant","Afghan",2,295,1.5,"(617) 208-8072","384 Western AveBoston, MA 02135","02135","52,714","64,682","41,833","Newton"
"Subway","Sandwiches",1,5,4.5,"","275 Centre St  Newton, MA 02458","02458","90,740","123,497","12,603","Newton"
"Rod Dee Thai","Thai",1,235,2,"(617) 738-1455","1671 Beacon StBrookline, MA 02446","02446","67,338","105,307","24,351","Newton"
"Whole Heart Provisions","Vegetarian",2,80,4,"(617) 202-5041","487 Cambridge StAllston, MA 02134","02134","33,863","47,915","19,641","Newton"
"Prospect Cafe & Pizzeria","American (New)",1,30,4.5,"(781) 899-2723","137 Prospect StWaltham, MA 02453","02453","59,067","75,080","29,043","Newton"
"Mighty Subs","Sandwiches",1,86,3,"(781) 444-9610","250 Highland AveNeedham, MA 02494","02494","104,492","139,639","8,885","Newton"
"Sweet Tomatoes Pizza - Temp. CLOSED","Pizza",2,94,4,"(617) 630-8666","1279 Washington StWest   Newton, MA 02465","02465","110,531","158,982","11,789","Newton"
"Bon Me","Food Trucks",1,15,4,"(617) 945-2615","Cleveland CirBoston, MA 02135","02135","52,714","64,682","41,833","Newton"
"Garlic n Lemons","Middle Eastern",1,320,4,"(617) 783-8100","133 Harvard AveAllston, MA 02134","02134","33,863","47,915","19,641","Newton"
"My Other Kitchen","Greek",1,120,4.5,"(617) 932-1444","762 Pleasant StBelmont, MA 02478","02478","95,269","133,543","24,296","Newton"
"Yoma","Burmese",2,261,4.5,"(617) 783-1372","5 N Beacon StAllston, MA 02134","02134","33,863","47,915","19,641","Newton"
"Alfredos","Italian",1,107,4,"(617) 562-8222","229 Brighton AveAllston, MA 02134","02134","33,863","47,915","19,641","Newton"
"Bison County BBQ Bar & Grille","Barbeque",2,250,4.5,"(781) 642-9720","275 Moody StWaltham, MA 02453","02453","59,067","75,080","29,043","Newton"
"The Cheesecake Factory","Desserts",2,129,3.5,"(617) 964-3001","199 Boylston StChestnut Hill, MA 02467","02467","130,044","220,734","15,408","Newton"
"Cafénation","Coffee & Tea",1,373,3,"(617) 783-4514","380 Washington StBrighton, MA 02135","02135","52,714","64,682","41,833","Newton"
"Wild Rice Vegan Cafe","Vegan",2,25,3,"(617) 744-0126","71 Elm StWatertown, MA 02472","02472","74,968","89,065","32,913","Newton"
"Fordees Falafel & Deli","Middle Eastern",1,112,4.5,"(617) 923-3673","555 Mt Auburn StWatertown, MA 02472","02472","74,968","89,065","32,913","Newton"
"The Real Deal","Delis",2,97,4,"(617) 566-0555","1936 Beacon StBrighton, MA 02135","02135","52,714","64,682","41,833","Newton"
"D&D Pizza & Subs","Pizza",1,51,3,"(617) 924-0999","135 Mt Auburn StWatertown, MA 02472","02472","74,968","89,065","32,913","Newton"
"Porcinis Italian Restaurant","Italian",2,116,4,"(617) 924-2221","68 School StWatertown, MA 02472","02472","74,968","89,065","32,913","Newton"
"Sweet Basil","Italian",2,333,3.5,"(781) 444-9600","924 Great Plain AveNeedham, MA 02492","02492","118,211","168,697","20,064","Newton"
"Livite","Juice Bars & Smoothies",1,16,4.5,"(617) 396-8383","1644 Beacon StBrookline, MA 02445","02445","105,027","160,933","21,282","Newton"
"Brighton Cafe","Breakfast & Brunch",1,140,5,"(617) 787-4244","1597 Commonwealth AveBrighton, MA 02135","02135","52,714","64,682","41,833","Newton"
"Antojitos Cafe","Coffee & Tea",1,34,4,"(781) 893-1291","489 Moody StWaltham, MA 02453","02453","59,067","75,080","29,043","Newton"
"Halfway Cafe","American (Traditional)",2,149,4,"(617) 926-3595","394 Main StWatertown, MA 02472","02472","74,968","89,065","32,913","Newton"
"La Catrina","Mexican",1,75,4,"(617) 383-5015","1620 Commonwealth AveBoston, MA 02135","02135","52,714","64,682","41,833","Newton"
"Kitchen On Common","American (New)",1,113,4,"(617) 484-4328","442 Common StBelmont, MA 02478","02478","95,269","133,543","24,296","Newton"
"The W Pizza Watertown","Pizza",2,27,4,"(617) 924-0720","50 Mount Auburn StWatertown, MA 02472","02472","74,968","89,065","32,913","Newton"
"Express Gourmet","Breakfast & Brunch",1,27,4,"(781) 235-3613","11 River StWellesley, MA 02481","02481","173,681","243,579","14,503","Newton"
"Santa Banta","Indian",1,49,3.5,"(781) 893-9988","458 Moody StWaltham, MA 02453","02453","59,067","75,080","29,043","Newton"
"Roxys Gourmet Grilled Cheese","Sandwiches",2,77,4,"(617) 202-5864","485 Cambridge StAllston, MA 02134","02134","33,863","47,915","19,641","Newton"
"New Yorker Diner","Diners",1,66,3.5,"(617) 924-9772","39 Mt Auburn StWatertown, MA 02472","02472","74,968","89,065","32,913","Newton"
"Hong Kong Restaurant","Chinese",1,22,4,"(617) 244-1946","6 Winchester Plz  Newton, MA 02461","02461","110,373","149,143","6,599","Newton"
"Compliments Food Co","Food Trucks",1,505,4,"(617) 895-6058","201 Somerville AveSomerville, MA 02143","02143","64,966","79,417","24,864","Newton"
"Avenue Deli","Delis",3,189,3,"(617) 332-5444","549 Commonwealth Ave  Newton, MA 02459","02459","128,598","176,962","18,940","Newton"
"Vicki Lees","Bakeries",2,NA,2,"(617) 489-5007","105 Trapelo RdBelmont, MA 02478","02478","95,269","133,543","24,296","Newton"
"Ultimate Hot Dog Company","Hot Dogs",2,95,4,"","827 Beacon St  Newton, MA 02459","02459","128,598","176,962","18,940","Newton"
"Oppa Sushi","Sushi Bars",1,72,4.5,"(617) 202-3808","185 Harvard AveBoston, MA 02134","02134","33,863","47,915","19,641","Newton"
"Carls Steak Subs","Sandwiches",1,281,4.5,"(781) 893-9313","55 Prospect StWaltham, MA 02453","02453","59,067","75,080","29,043","Newton"
"Big Daddys","Pizza",1,256,4,"(617) 787-1080","436 Western AveBrighton, MA 02135","02135","52,714","64,682","41,833","Newton"
"Uncommon Grounds","Coffee & Tea",1,179,4,"(617) 924-9625","575 Mt Auburn StWatertown, MA 02472","02472","74,968","89,065","32,913","Newton"
"Bobs Sub Stop","Sandwiches",1,23,4,"(617) 244-0078","295 Elliot St  Newton Upper Falls, MA 02464","02464","81,143","111,517","2,958","Newton"
