NAME,TYPE,PRICE,REVIEW_COUNT,STAR,TELL,ADDRESS,ZIPCODE,MEDIAN_SAL,MEAN_SAL,POP,city
Clay Pot Cafe,Cantonese,1,44,3.5,(617) 357-5262,"74 Kneeland St  Boston, MA 02111",2111,31442,93529,4948,Boston
The Merchant,American (New),2,142,4,(617) 482-6060,"60 Franklin St  Boston, MA 02110",2110,102972,135093,1606,Boston
Mangia Mangia,Italian,1,24,3.5,(617) 523-1768,"147 Endicott St  Boston, MA 02113",2113,60386,84170,6453,Boston
Pedro’s Tacos,Mexican,1,164,4,(617) 482-8822,"55 Bromfield St  Boston, MA 02108",2108,96033,149809,3324,Boston
Tavern Road,American (New),3,180,4,(617) 790-0808,"343 Congress St  Boston, MA 02210",2210,61807,86291,413,Boston
Hong Kong Eatery,Cantonese,1,283,3.5,(617) 423-0838,"79 Harrison Ave  Boston, MA 02111",2111,31442,93529,4948,Boston
Sonsie,American (New),2,783,3.5,(617) 351-2500,"327 Newbury St  Boston, MA 02115",2115,30282,54356,25637,Boston
Davios,Italian,3,287,3.5,(617) 357-4810,"75 Arlington St  Boston, MA 02116",2116,80153,136491,19480,Boston
Cafe Fleuri,Breakfast & Brunch,3,195,4,(617) 451-1900,"250 Franklin St  Boston, MA 02110",2110,102972,135093,1606,Boston
Legal Sea Foods,Seafood,3,641,4,(617) 742-5300,"255 State St  Boston, MA 02109",2109,92310,129015,3278,Boston
Rustic Kitchen,Italian,2,266,3.5,(617) 423-5700,"210 Stuart St  Boston, MA 02116",2116,80153,136491,19480,Boston
Café de Lulu,Chinese,1,148,3.5,(617) 391-0888,"42 Beach St  Boston, MA 02111",2111,31442,93529,4948,Boston
Maggianos Little Italy,Italian,2,529,3.5,(617) 542-3456,"4 Columbus Ave  Boston, MA 02116",2116,80153,136491,19480,Boston
The Five Seventy Market,Grocery,2,72,3.5,(857) 362-7525,"570 Tremont St  Boston, MA 02118",2118,51368,82360,22527,Boston
The Boston Sail Loft,Bars,2,248,4,(617) 227-7280,"80 Atlantic Ave  Boston, MA 02110",2110,102972,135093,1606,Boston
Grill 23 & Bar,Steakhouses,4,640,3.5,(617) 542-2255,"161 Berkeley St  Boston, MA 02116",2116,80153,136491,19480,Boston
The Pour House,Bars,1,831,3.5,(617) 236-1767,"907 Boylston St  Boston, MA 02115",2115,30282,54356,25637,Boston
Amrheins,American (New),2,276,3.5,(617) 268-6189,"80 W Broadway  Boston, MA 02127",2127,64285,80697,29457,Boston
Strega Waterfront,Italian,3,301,3.5,(617) 345-3992,"56 Northern Ave On GPS  Boston, MA 02210",2210,61807,86291,413,Boston
Back Bay Harrys,American (New),2,107,5,(617) 424-6711,"142 Berkeley St  Boston, MA 02116",2116,80153,136491,19480,Boston
Stephanies On Newbury,American (New),3,905,3.5,(617) 236-0990,"190 Newbury St  Boston, MA 02116",2116,80153,136491,19480,Boston
Sullivans,Fast Food,1,178,3.5,(617) 268-5685,"2080 Day Blvd  Boston, MA 02127",2127,64285,80697,29457,Boston
Wink & Nod,Cocktail Bars,3,159,4,(617) 482-0117,"3 Appleton St  Boston, MA 02116",2116,80153,136491,19480,Boston
Fins Sushi and Grill,Sushi Bars,2,256,3.5,(617) 267-8888,"636 Beacon St  Boston, MA 02215",2215,30726,51218,21896,Boston
Pedros Tacos,Mexican,1,164,4,(617) 482-8822,"55 Bromfield St  Boston, MA 02108",2108,96033,149809,3324,Boston
Penang,Malaysian,2,605,3.5,(617) 451-6373,"685 Washington St  Boston, MA 02111",2111,31442,93529,4948,Boston
Boston Chops,Bars,3,231,3.5,(617) 227-5011,"1375 Washington St  Boston, MA 02118",2118,51368,82360,22527,Boston
Lucca,Italian,3,295,4,(617) 742-9200,"226 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
"Pastoral - Artisan Pizza, Kitchen & Bar",Pizza,2,185,3.5,(617) 345-0005,"345 Congress St  Boston, MA 02210",2210,61807,86291,413,Boston
Dumpling Cafe,Taiwanese,2,430,3.5,(617) 338-8858,"695 Washington St  Boston, MA 02111",2111,31442,93529,4948,Boston
Harvard Gardens,Bars,2,267,3.5,(617) 523-2727,"316 Cambridge St  Boston, MA 02114",2114,69809,110095,11170,Boston
City Table,Bars,2,162,3.5,(617) 933-4800,"61 Exeter St  Boston, MA 02116",2116,80153,136491,19480,Boston
South End Buttery,Bakeries,2,588,3.5,(617) 482-1015,"314 Shawmut Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Parish Cafe,American (New),2,200,3.5,(617) 391-0501,"493 Massachusetts Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Zócalo Mexican Bistro & Tequila Bar,Mexican,2,395,3.5,(617) 456-7849,"35 Stanhope St  Boston, MA 02116",2116,80153,136491,19480,Boston
Boston Shawarma,Lebanese,1,172,3.5,(617) 670-0460,"315 Huntington Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
Hong Kong Eatery,Cantonese,1,283,4,(617) 423-0838,"79 Harrison Ave  Boston, MA 02111",2111,31442,93529,4948,Boston
Parla,Italian,2,95,3.5,(617) 367-2824,"230 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Seapoint Restaurant,Bars,2,27,4,(617) 268-1476,"367 E 8th St  Boston, MA 02127",2127,64285,80697,29457,Boston
Cheeseboy,American (Traditional),1,60,4,(617) 423-0481,"280 Washington St  Boston, MA 02108",2108,96033,149809,3324,Boston
Mul’s Diner,Diners,1,178,4,(617) 268-5748,"75 W Broadway  Boston, MA 02127",2127,64285,80697,29457,Boston
Lucca Back Bay,Italian,3,197,4,(617) 247-2400,"116 Huntington Ave  Boston, MA 02116",2116,80153,136491,19480,Boston
Sonsie,American (New),2,783,4,(617) 351-2500,"327 Newbury St  Boston, MA 02115",2115,30282,54356,25637,Boston
Cafe Fleuri,Breakfast & Brunch,3,195,4,(617) 451-1900,"250 Franklin St  Boston, MA 02110",2110,102972,135093,1606,Boston
Dumpling Cafe,Taiwanese,2,430,3.5,(617) 338-8858,"695 Washington St  Boston, MA 02111",2111,31442,93529,4948,Boston
Penang,Malaysian,2,605,3.5,(617) 451-6373,"685 Washington St  Boston, MA 02111",2111,31442,93529,4948,Boston
Doughboy Donuts & Deli,Donuts,1,82,3.5,(617) 269-8741,"220 Dorchester Ave  Boston, MA 02127",2127,64285,80697,29457,Boston
Aquitaine,French,3,667,4,(617) 424-8577,"569 Tremont St  Boston, MA 02118",2118,51368,82360,22527,Boston
Cafe G,American (New),2,51,4,(617) 566-1088,"25 Evans Way  Boston, MA 02115",2115,30282,54356,25637,Boston
Erbaluce,Italian,3,265,4,(617) 426-6969,"69 Church St  Boston, MA 02116",2116,80153,136491,19480,Boston
Bogie’s Place,Steakhouses,3,31,4,(617) 338-5333,"25 Temple Pl  Boston, MA 02111",2111,31442,93529,4948,Boston
Temptations Cafe,Coffee & Tea,1,95,4.5,(617) 266-6080,"313 Huntington Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
The Wholy Grain,Coffee & Tea,1,109,4,(857) 277-1531,"275 Shawmut Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Tavern In the Square,American (New),2,22,4,(857) 233-4717,"640 Atlantic Ave  Boston, MA 02111",2111,31442,93529,4948,Boston
Cafe G,American (New),2,51,4.5,(617) 566-1088,"25 Evans Way  Boston, MA 02115",2115,30282,54356,25637,Boston
Boston Kebab House,Turkish,1,167,4,(617) 227-6900,"7 Liberty Sq  Boston, MA 02109",2109,92310,129015,3278,Boston
The Barking Crab,Seafood,2,1326,4,(617) 426-2722,"88 Sleeper St  Boston, MA 02210",2210,61807,86291,413,Boston
Boloco,Mexican,1,131,3,(617) 778-6772,"2 Park Plz  Boston, MA 02116",2116,80153,136491,19480,Boston
Rondos Sub Shop,Sandwiches,1,36,4,(617) 269-0274,"134 W Broadway  Boston, MA 02127",2127,64285,80697,29457,Boston
Grasshopper Cafe,Sandwiches,2,104,4.5,(617) 242-0000,"229 Bunker Hill St  Boston, MA 02129",2129,80223,108709,15195,Boston
Legal Sea Foods,Seafood,3,641,4,(617) 742-5300,"255 State St  Boston, MA 02109",2109,92310,129015,3278,Boston
Battery Park Bar & Lounge,American (Traditional),2,158,3.5,(617) 350-7275,"33 Batterymarch St  Boston, MA 02110",2110,102972,135093,1606,Boston
Boston Kitchen Pizza,Pizza,1,119,3.5,(617) 482-0085,"1 Stuart St  Boston, MA 02116",2116,80153,136491,19480,Boston
Legal Sea Foods - Logan Airport Terminal B,Seafood,2,187,3.5,(617) 568-2811,"1 Harborside Dr  Boston, MA 02128",2128,42613,55095,38185,Boston
Sami’s Wrap N Roll,Food Stands,1,34,4,(857) 302-3940,"107 Ave Louis Pasteur  Boston, MA 02115",2115,30282,54356,25637,Boston
Capital One 360 Cafe,Cafes,1,26,4.5,(617) 236-0585,"799 Boylston St  Boston, MA 02116",2116,80153,136491,19480,Boston
Penguin Pizza,Pizza,2,392,4,(617) 277-9200,"735 Huntington Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
AK’s Takeout & Delivery,Pizza,1,87,4,(617) 269-3500,"309 D St  Boston, MA 02127",2127,64285,80697,29457,Boston
Maggiano’s Little Italy,Italian,2,529,4,(617) 542-3456,"4 Columbus Ave  Boston, MA 02116",2116,80153,136491,19480,Boston
Grill 23 & Bar,Steakhouses,4,640,3.5,(617) 542-2255,"161 Berkeley St  Boston, MA 02116",2116,80153,136491,19480,Boston
Lulu’s Allston,American (New),2,136,4,(617) 787-1117,"421 Cambridge St  Boston, MA 02134",2134,33863,47915,19641,Boston
Lucca,Italian,3,295,4,(617) 742-9200,"226 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Flame Cafe,Mediterranean,1,39,3.5,(617) 615-9792,"2 Oliver St  Boston, MA 02109",2109,92310,129015,3278,Boston
The Sevens Ale House,Pubs,2,167,3.5,(617) 523-9074,"77 Charles St  Boston, MA 02114",2114,69809,110095,11170,Boston
Back Bay Social Club,American (New),2,391,3.5,(617) 247-3200,"867 Boylston St  Boston, MA 02116",2116,80153,136491,19480,Boston
Chicken Lous,Fast Food,1,84,3.5,(617) 859-7017,"50 Forsyth St  Boston, MA 02115",2115,30282,54356,25637,Boston
Style Cafe,Cafes,1,31,4,(617) 241-7300,"197 8th St  Boston, MA 02129",2129,80223,108709,15195,Boston
Baltic Deli & Cafe,Delis,1,30,4,(617) 268-2435,"632 Dorchester Ave  Boston, MA 02127",2127,64285,80697,29457,Boston
Wink & Nod,Cocktail Bars,3,159,4.5,(617) 482-0117,"3 Appleton St  Boston, MA 02116",2116,80153,136491,19480,Boston
Estragon,Tapas Bars,2,329,3.5,(617) 266-0443,"700 Harrison Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
The Best Little Restaurant,Chinese,2,93,4,(617) 338-4988,"13A Hudson St  Boston, MA 02111",2111,31442,93529,4948,Boston
Clover,Food Stands,1,65,4,,"138 Tremont St  Boston, MA 02111",2111,31442,93529,4948,Boston
Post 390,Bars,3,446,4,(617) 399-0015,"406 Stuart St  Boston, MA 02116",2116,80153,136491,19480,Boston
Papagayo,Mexican,2,427,3.5,(617) 423-1000,"283 Summer Street  Boston, MA 02210",2210,61807,86291,413,Boston
Saraceno,Italian,2,264,3.5,(617) 227-5353,"286 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Dumpling Cafe,Taiwanese,2,430,3.5,(617) 338-8858,"695 Washington St  Boston, MA 02111",2111,31442,93529,4948,Boston
City Bar,Lounges,3,225,3.5,(617) 536-5300,"61 Exeter St  Boston, MA 02199",2199,68080,149005,1004,Boston
Penang,Malaysian,2,605,4,(617) 451-6373,"685 Washington St  Boston, MA 02111",2111,31442,93529,4948,Boston
Taco Party,Food Trucks,1,41,3.5,,"  Boston, MA 02116",2116,80153,136491,19480,Boston
Angela’s Cafe,Mexican,2,234,4.5,(617) 567-4972,"131 Lexington St  Boston, MA 02128",2128,42613,55095,38185,Boston
Hidyan Café,Ice Cream & Frozen Yogurt,1,87,4,(617) 437-0966,"80 Kilmarnock St  Boston, MA 02215",2215,30726,51218,21896,Boston
Thaitation,Thai,2,181,4,(617) 585-9909,"129 Jersey St  Boston, MA 02215",2215,30726,51218,21896,Boston
Roxy’s Gourmet Grilled Cheese,Sandwiches,1,224,4,(617) 202-5864,"  Boston, MA 02118",2118,51368,82360,22527,Boston
Clover,Food Stands,1,65,3.5,,"138 Tremont St  Boston, MA 02111",2111,31442,93529,4948,Boston
Corner Cafe,Dive Bars,1,46,4,(617) 523-8997,"87 Prince St  Boston, MA 02113",2113,60386,84170,6453,Boston
Regina Pizzeria,Pizza,1,37,4,(617) 266-9210,"1330 Boylston St  Boston, MA 02215",2215,30726,51218,21896,Boston
The Sevens Ale House,Pubs,2,167,4,(617) 523-9074,"77 Charles St  Boston, MA 02114",2114,69809,110095,11170,Boston
Ichiban Yakitori Sushi,Korean,2,55,3.5,(617) 236-7907,"14a Westland Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
Estragon,Tapas Bars,2,329,3.5,(617) 266-0443,"700 Harrison Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Piccolo Nido,Italian,2,73,4,(617) 742-4272,"247 N St  Boston, MA 02113",2113,60386,84170,6453,Boston
Zócalo Mexican Bistro & Tequila Bar,Mexican,2,395,4,(617) 456-7849,"35 Stanhope St  Boston, MA 02116",2116,80153,136491,19480,Boston
Carrie Nation Restaurant & Cocktail Club,American (Traditional),2,176,3.5,(617) 227-3100,"11 Beacon St  Boston, MA 02108",2108,96033,149809,3324,Boston
Hidden Kitchen,Delis,1,21,3.5,(617) 426-1544,"535 Albany St  Boston, MA 02118",2118,51368,82360,22527,Boston
Boston News Cafe,Cafes,1,17,3.5,(617) 423-1149,"80 Arch St  Boston, MA 02110",2110,102972,135093,1606,Boston
Union Oyster House,Seafood,3,1333,4.5,(617) 227-2750,"41 Union St  Boston, MA 02108",2108,96033,149809,3324,Boston
Oliver’s Street Cafe,Italian,1,21,3,(617) 330-5355,"260 Franklin St  Boston, MA 02110",2110,102972,135093,1606,Boston
Sullivan’s,Fast Food,1,178,4,(617) 268-5685,"2080 Day Blvd  Boston, MA 02127",2127,64285,80697,29457,Boston
Trident Booksellers & Café,Bookstores,2,1344,4,(617) 267-8688,"338 Newbury St  Boston, MA 02115",2115,30282,54356,25637,Boston
Legal Sea Foods,Seafood,3,371,3.5,(617) 426-4444,"26 Park Plz  Boston, MA 02116",2116,80153,136491,19480,Boston
Cheeseboy,American (Traditional),1,60,3.5,(617) 423-0481,"280 Washington St  Boston, MA 02108",2108,96033,149809,3324,Boston
Pita Thyme,Lebanese,1,67,4,(617) 742-7482,"102 Water St  Boston, MA 02109",2109,92310,129015,3278,Boston
Bricco,Italian,3,446,4.5,(617) 248-6800,"241 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Pho Pasteur,Vietnamese,1,730,4,(617) 482-7467,"682 Washington St  Boston, MA 02111",2111,31442,93529,4948,Boston
Red Lantern,Asian Fusion,3,423,3.5,(617) 262-3900,"39 Stanhope St  Boston, MA 02116",2116,80153,136491,19480,Boston
Pita Thyme,Lebanese,1,67,3.5,(617) 742-7482,"102 Water St  Boston, MA 02109",2109,92310,129015,3278,Boston
Mela,Indian,2,431,4.5,(617) 859-4805,"578 Tremont St  Boston, MA 02118",2118,51368,82360,22527,Boston
Viva Burrito,Mexican,1,178,3.5,(617) 523-6390,"66 Staniford St  Boston, MA 02114",2114,69809,110095,11170,Boston
Erbaluce,Italian,3,265,4,(617) 426-6969,"69 Church St  Boston, MA 02116",2116,80153,136491,19480,Boston
Chef Chang’s on Back Bay,Szechuan,2,39,4,(617) 236-1888,"30 Massachusetts Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
Back Bay Social Club,American (New),2,391,4,(617) 247-3200,"867 Boylston St  Boston, MA 02116",2116,80153,136491,19480,Boston
Falafel King,Middle Eastern,1,120,3.5,(617) 227-6400,"260 Washington St  Boston, MA 02108",2108,96033,149809,3324,Boston
Boloco,American (New),1,99,4,(617) 357-9727,"133 Federal St  Boston, MA 02110",2110,102972,135093,1606,Boston
Crave: Mad For Chicken,Japanese,2,184,4,(617) 338-0188,"75 Kneeland St  Boston, MA 02111",2111,31442,93529,4948,Boston
Joes American Bar & Grill,American (Traditional),2,547,3.5,(617) 536-4200,"181 Newbury St  Boston, MA 02116",2116,80153,136491,19480,Boston
Ichiban Yakitori Sushi,Korean,2,55,3.5,(617) 236-7907,"14a Westland Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
Wow Barbecue,Food Trucks,1,50,3.5,(508) 826-3192,"2 Boylston St  Boston, MA 02116",2116,80153,136491,19480,Boston
Ali Baba,Turkish,2,42,4,(857) 302-3938,"145 E Berkeley St  Boston, MA 02118",2118,51368,82360,22527,Boston
Bricco,Italian,3,446,4,(617) 248-6800,"241 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Pho Pasteur,Vietnamese,1,730,4,(617) 482-7467,"682 Washington St  Boston, MA 02111",2111,31442,93529,4948,Boston
Pho & I,Thai,2,217,3.5,(617) 262-0011,"267 Huntington Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
Lorettas Last Call,Southern,2,60,3.5,(617) 421-9595,"1 Lansdowne St  Boston, MA 02115",2115,30282,54356,25637,Boston
Marios Restaurant,Italian,2,55,3.5,(617) 567-8608,"347 Chelsea St  Boston, MA 02128",2128,42613,55095,38185,Boston
Uptown Cafe,Italian,1,59,4,(617) 227-1181,"120 Cambridge St  Boston, MA 02114",2114,69809,110095,11170,Boston
Carmellas Market,Cheese Shops,1,11,3.5,(617) 567-6373,"86 Cottage St  Boston, MA 02128",2128,42613,55095,38185,Boston
Olivers Street Cafe,Italian,1,21,4.5,(617) 330-5355,"260 Franklin St  Boston, MA 02110",2110,102972,135093,1606,Boston
Ethel and Andys Sandwich Shop,Sandwiches,1,9,4,(617) 268-3027,"134 K St  Boston, MA 02127",2127,64285,80697,29457,Boston
Bel Ari,Italian,2,40,5,(877) 714-5711,"107 South St  Boston, MA 02111",2111,31442,93529,4948,Boston
Pasta Beach,Italian,2,145,4,(617) 439-6900,"30 Rowes Wharf  Boston, MA 02110",2110,102972,135093,1606,Boston
Church,American (New),2,321,3.5,(617) 236-7600,"69 Kilmarnock St  Boston, MA 02215",2215,30726,51218,21896,Boston
Savvor Restaurant and Lounge,Lounges,2,40,3.5,(857) 250-2165,"180 Lincoln St  Boston, MA 02111",2111,31442,93529,4948,Boston
Boston Beer Works,Pubs,2,340,3.5,(617) 896-2337,"112 Canal St  Boston, MA 02114",2114,69809,110095,11170,Boston
Emmets Irish Pub & Restaurant,Pubs,2,166,3.5,(617) 742-8565,"6 Beacon St  Boston, MA 02108",2108,96033,149809,3324,Boston
MAST,Pizza,3,73,3.5,(617) 936-3800,"45 Province St  Boston, MA 02108",2108,96033,149809,3324,Boston
Pita,Mediterranean,1,70,3.5,(857) 263-8390,"197A Massachusetts Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
The Mission Bar & Grill,Bars,2,223,4,(617) 566-1244,"724 Huntington Ave  Boston, MA 02120",2120,28794,41569,11553,Boston
Jacob Wirth,German,2,705,3.5,(617) 356-8390,"31 Stuart St  Boston, MA 02116",2116,80153,136491,19480,Boston
Wow Barbecue,Food Trucks,1,50,3.5,(508) 826-3192,"2 Boylston St  Boston, MA 02116",2116,80153,136491,19480,Boston
Viga Italian Eatery and Caterer,Italian,1,77,4,(617) 482-1113,"291 Devonshire St  Boston, MA 02110",2110,102972,135093,1606,Boston
Papa Razzi,Italian,2,327,4,(617) 536-9200,"159 Newbury Street  Boston, MA 02116",2116,80153,136491,19480,Boston
UBurger,Burgers,1,127,3.5,(617) 487-4855,"1022 Commonwealth Ave  Boston, MA 02215",2215,30726,51218,21896,Boston
Legal Sea Foods,Seafood,3,371,4,(617) 426-4444,"26 Park Plz  Boston, MA 02116",2116,80153,136491,19480,Boston
Bricco,Italian,3,446,3.5,(617) 248-6800,"241 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Artu,Italian,2,134,4,(617) 227-9023,"89 Charles St  Boston, MA 02114",2114,69809,110095,11170,Boston
Boloco Atlantic Wharf,Mexican,1,32,3.5,(857) 284-7488,"284 Congress St  Boston, MA 02210",2210,61807,86291,413,Boston
Mooo....,Steakhouses,4,477,4,(617) 670-2515,"15 Beacon St  Boston, MA 02108",2108,96033,149809,3324,Boston
Patisserie on Newbury,Desserts,1,53,4,(617) 670-6040,"257 Newbury St  Boston, MA 02116",2116,80153,136491,19480,Boston
Cafe de Boston,Buffets,1,108,4,(617) 482-1006,"75 Federal St  Boston, MA 02110",2110,102972,135093,1606,Boston
Joes American Bar & Grill,American (Traditional),2,547,4,(617) 536-4200,"181 Newbury St  Boston, MA 02116",2116,80153,136491,19480,Boston
South Boston Lithuanian Club,Polish,1,13,3.5,(617) 268-9058,"368 W Broadway  Boston, MA 02127",2127,64285,80697,29457,Boston
Chicken & Rice Guys - Catering & Food Trucks,Chicken Wings,1,238,4.5,(617) 903-8538,"  Boston, MA 02116",2116,80153,136491,19480,Boston
Thorntons Fenway Grill,American (Traditional),2,150,4,(617) 421-0104,"100 Peterborough St  Boston, MA 02215",2215,30726,51218,21896,Boston
Pho Pasteur,Vietnamese,1,730,3.5,(617) 482-7467,"682 Washington St  Boston, MA 02111",2111,31442,93529,4948,Boston
Mehak,Indian,2,98,3.5,(617) 567-1900,"329 Sumner St  Boston, MA 02128",2128,42613,55095,38185,Boston
Oliveiras Restaurant East Boston,Brazilian,2,64,3.5,(617) 561-7277,"297 Chelsea St  Boston, MA 02128",2128,42613,55095,38185,Boston
D’Guru Restaurant,Indian,1,84,4,(617) 319-4392,"187 Devonshire St  Boston, MA 02110",2110,102972,135093,1606,Boston
Kelley Square Pub,Pubs,2,67,4,(617) 567-4627,"84 Bennington St  Boston, MA 02128",2128,42613,55095,38185,Boston
El Centro,Mexican,2,200,4,(617) 262-5708,"472 Shawmut Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Legal Sea Foods - Logan Airport Terminal C,Seafood,2,206,3.5,(617) 568-2800,"1 Harborside Dr  Boston, MA 02128",2128,42613,55095,38185,Boston
Thornton’s,Breakfast & Brunch,1,225,3.5,(617) 267-6336,"150 Huntington Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
Flame Cafe,Mediterranean,1,39,3.5,(617) 615-9792,"2 Oliver St  Boston, MA 02109",2109,92310,129015,3278,Boston
Chau Chow City,Dim Sum,2,308,4.5,(617) 338-8158,"83 Essex St  Boston, MA 02111",2111,31442,93529,4948,Boston
New Saigon Sandwich,Delis,1,270,3.5,(617) 542-6296,"696 Washington St  Boston, MA 02111",2111,31442,93529,4948,Boston
Five Guys Burgers and Fries,Burgers,2,31,4,(617) 572-2074,"263 Huntington Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
Sunset Cantina,Mexican,2,401,3.5,(617) 731-8646,"916 Commonwealth Ave  Boston, MA 02215",2215,30726,51218,21896,Boston
El Centro,Mexican,2,200,3.5,(617) 262-5708,"472 Shawmut Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Ashur Restaurant,Halal,2,18,3.5,(617) 427-0599,"291 Roxbury St  Boston, MA 02119",2119,36316,47419,23537,Boston
Royal Roast Beef & Seafood,Seafood,1,65,4,(617) 567-7779,"752 Bennington St  Boston, MA 02128",2128,42613,55095,38185,Boston
Crush Pizza,Pizza,2,69,4,(857) 350-4222,"107 State St  Boston, MA 02109",2109,92310,129015,3278,Boston
Cobblestone,American (Traditional),1,46,4,(857) 263-8057,"227 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Bon Me,Vietnamese,1,190,3.5,(617) 945-2615,"602 Commonwealth Ave  Boston, MA 02215",2215,30726,51218,21896,Boston
Render Coffee,Cafes,1,255,4,(617) 262-4142,"563 Columbus Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Union Oyster House,Seafood,3,1333,4.5,(617) 227-2750,"41 Union St  Boston, MA 02108",2108,96033,149809,3324,Boston
The Black Rose,Pubs,2,362,3,(617) 742-2286,"160 State St  Boston, MA 02109",2109,92310,129015,3278,Boston
Render Coffee,Cafes,1,255,3.5,(617) 262-4142,"563 Columbus Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Thornton’s,Breakfast & Brunch,1,225,4.5,(617) 267-6336,"150 Huntington Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
Aria Trattoria,Italian,3,43,3.5,(617) 742-1276,"253 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Taqueria Cancun,Mexican,2,50,4,(617) 567-4449,"192 Sumner St  Boston, MA 02128",2128,42613,55095,38185,Boston
The Black Rose,Pubs,2,362,4,(617) 742-2286,"160 State St  Boston, MA 02109",2109,92310,129015,3278,Boston
Sakanaya,Seafood,2,73,3.5,(617) 254-0009,"75 Linden St  Boston, MA 02134",2134,33863,47915,19641,Boston
Falafel King,Falafel,1,29,4,(617) 482-2223,"62 Summer St  Boston, MA 02110",2110,102972,135093,1606,Boston
Sultan’s Kitchen,Middle Eastern,1,125,4,(617) 570-9009,"116 State St  Boston, MA 02109",2109,92310,129015,3278,Boston
Last Hurrah,Bars,2,115,4,(617) 305-1888,"60 School St  Boston, MA 02108",2108,96033,149809,3324,Boston
Union Oyster House,Seafood,3,1333,3.5,(617) 227-2750,"41 Union St  Boston, MA 02108",2108,96033,149809,3324,Boston
Earl of Sandwich,Sandwiches,1,53,3.5,(617) 426-1395,"1B Charles Street  Boston, MA 02114",2114,69809,110095,11170,Boston
Shabumaru,Japanese,2,26,3.5,(617) 437-8888,"10 Huntington Ave  Boston, MA 02116",2116,80153,136491,19480,Boston
Symphony Sushi,Japanese,2,245,3.5,(617) 262-3888,"45 Gainsborough St  Boston, MA 02115",2115,30282,54356,25637,Boston
Scullers Jazz Club,Jazz & Blues,3,53,3.5,(617) 562-4111,"400 Soldiers Rd  Boston, MA 02134",2134,33863,47915,19641,Boston
New Saigon Sandwich,Delis,1,270,4,(617) 542-6296,"696 Washington St  Boston, MA 02111",2111,31442,93529,4948,Boston
Chau Chow City,Dim Sum,2,308,4,(617) 338-8158,"83 Essex St  Boston, MA 02111",2111,31442,93529,4948,Boston
Appleton Cafe,Bakeries,1,134,3.5,(617) 859-8222,"123 Appleton St  Boston, MA 02116",2116,80153,136491,19480,Boston
Trattoria Di Monica,Italian,3,293,3.5,(617) 720-5472,"67 Prince St  Boston, MA 02113",2113,60386,84170,6453,Boston
Sepal,Middle Eastern,1,38,4,(617) 621-8666,"350 Longwood Ave  Boston, MA 02215",2215,30726,51218,21896,Boston
Legal Test Kitchen,American (New),2,486,3.5,(617) 330-7430,"225 Northern Ave  Boston, MA 02210",2210,61807,86291,413,Boston
Tapeo,Tapas Bars,2,624,3.5,(617) 267-4799,"266 Newbury St  Boston, MA 02116",2116,80153,136491,19480,Boston
Trident Booksellers & Café,Bookstores,2,1344,3.5,(617) 267-8688,"338 Newbury St  Boston, MA 02115",2115,30282,54356,25637,Boston
Rock Bottom Restaurant,American (Traditional),2,374,3.5,(617) 742-2739,"115 Stuart St  Boston, MA 02116",2116,80153,136491,19480,Boston
Legal Sea Foods - Logan Airport Terminal C,Seafood,2,206,3,(617) 568-2800,"1 Harborside Dr  Boston, MA 02128",2128,42613,55095,38185,Boston
Slate Bar & Grill,American (Traditional),2,76,3.5,(857) 263-7372,"109 High St  Boston, MA 02110",2110,102972,135093,1606,Boston
Cafe Hemshin,Cafes,1,61,3.5,(617) 227-0505,"8 City Hall Ave  Boston, MA 02108",2108,96033,149809,3324,Boston
Bon Me,Vietnamese,1,28,4.5,(617) 945-9804,"185 Kneeland St  Boston, MA 02111",2111,31442,93529,4948,Boston
