"NAME","TYPE","PRICE","REVIEW_COUNT","STAR","TELL","ADDRESS","ZIPCODE","MEDIAN_SAL","MEAN_SAL","POP","city"
"Happy Garden","Chinese",2,34,4.5,"(508) 747-2801","57 Court StPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"Jennys Pickle Pup Cafe","Cafes",1,24,3.5,"(617) 750-2375","536 Bay RdDuxbury, MA 02332","02332","116,904","149,633","14,241","Plympton"
"Baldies Pizzeria","Pizza",2,12,3.5,"(508) 697-6513","755 Bedford StBridgewater, MA 02324","02324","80,879","87,642","22,922","Plympton"
"Brunos Pizzeria","Italian",2,30,4,"(508) 697-1104","59 Broad StBridgewater, MA 02324","02324","80,879","87,642","22,922","Plympton"
"KKaties Burger Bar","Burgers",2,71,3.5,"(781) 837-0012","1899 Ocean StMarshfield, MA 02050","02050","85,395","105,524","24,577","Plympton"
"Moes Southwest Grill","Mexican",1,15,3.5,"(508) 747-6637","110 Colony Place RdPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"Briannas Breakfast","Breakfast & Brunch",1,28,3.5,"(508) 279-6502","100 Spring StBridgewater, MA 02324","02324","80,879","87,642","22,922","Plympton"
"Dorazios Italian Market Place","Italian",2,6,3.5,"(781) 934-2512","35 Depot StDuxbury, MA 02332","02332","116,904","149,633","14,241","Plympton"
"Bangkok Cuisine","Thai",1,51,3.5,"(774) 773-0569","10 Court StPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"Trio Cafe","Cafes",1,26,1,"(781) 447-1064","12 Temple StWhitman, MA 02382","02382","77,027","83,066","13,867","Plympton"
"Riviera Cafe Brewhouse","Restaurants",1,18,4.5,"(508) 697-9892","288 Broad StBridgewater, MA 02324","02324","80,879","87,642","22,922","Plympton"
"Duxbury Pizza","Pizza",1,7,3,"(781) 934-6568","7 Standish StDuxbury, MA 02332","02332","116,904","149,633","14,241","Plympton"
"Ember","American (New)",3,50,4,"(781) 834-9159","459 Plain St Rt 139Marshfield, MA 02050","02050","85,395","105,524","24,577","Plympton"
"North End Pizzaria","Pizza",2,2,4,"(508) 947-0099","337 W Grove StMiddleboro, MA 02346","02346","72,466","80,698","19,926","Plympton"
"Imperial Kitchen","Cantonese",2,7,4.5,"(508) 697-4200","341 Broad StBridgewater, MA 02324","02324","80,879","87,642","22,922","Plympton"
"Papa Ginos Pizzeria","Pizza",1,5,3.5,"(781) 585-6568","182 Summer StKingston, MA 02364","02364","78,923","100,027","11,805","Plympton"
"Fire & Stone Trattoria and Pizza Bar","Pizza",2,9,2.5,"(781) 934-6310","282 St George StDuxbury, MA 02332","02332","116,904","149,633","14,241","Plympton"
"New China Restaurant","Chinese",1,NA,5,"(508) 747-3040","317 Court StPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"Expressos Pizza & Restaurant","Pizza",2,18,4,"(781) 294-4515","470 Liberty StHanson, MA 02341","02341","81,912","90,515","9,550","Plympton"
"Alumni Sports Cafe","American (Traditional)",2,27,3,"(781) 829-9999","95 Washington StPembroke, MA 02359","02359","83,622","95,280","16,907","Plympton"
"Shooters","American (New)",1,3,4,"(508) 946-4666","360 Wareham St Rt 28Middleborough, MA 02346","02346","72,466","80,698","19,926","Plympton"
"Bondos Dining & Takeout","American (New)",1,24,3.5,"(781) 319-9825","1810 Ocean StMarshfield, MA 02050","02050","85,395","105,524","24,577","Plympton"
"Satucket Pizzeria","Pizza",2,7,4,"(508) 378-1402","650 Plymouth StEast Bridgewater, MA 02333","02333","82,133","89,922","13,012","Plympton"
"Subway","Sandwiches",1,2,3.5,"(508) 866-4348","96 N Main StCarver, MA 02330","02330","70,048","77,569","11,169","Plympton"
"Taco Bell","Fast Food",1,12,3.5,"(508) 732-4129","4 Plaza WayPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"Luciosos Pizza","Pizza",1,23,2,"(781) 829-1055","264 Washington StPembroke, MA 02359","02359","83,622","95,280","16,907","Plympton"
"Golden Roll","Chinese",2,10,4,"(781) 293-3522","470 Liberty StHanson, MA 02341","02341","81,912","90,515","9,550","Plympton"
"The British Beer Company","Pubs",2,65,3,"(781) 829-6999","15 Columbia RdPembroke, MA 02359","02359","83,622","95,280","16,907","Plympton"
"Crispis Italian Cuisine & Catering","Italian",2,44,3,"(508) 697-6733","136 Broad StBridgewater, MA 02324","02324","80,879","87,642","22,922","Plympton"
"Panera Bread","Sandwiches",2,13,3,"(508) 732-7282","46 Shops at 5 WayPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"McGuiggans Pub","Pubs",2,41,3.5,"(781) 447-7333","546 Washington StWhitman, MA 02382","02382","77,027","83,066","13,867","Plympton"
"Asian Palace","Chinese",1,27,3.5,"(508) 880-8588","1470 Route 44Raynham, MA 02767","02767","76,338","88,696","11,839","Plympton"
"Dominos Pizza","Pizza",1,7,4,"(781) 293-4500","270 Main StHanson, MA 02341","02341","81,912","90,515","9,550","Plympton"
"Wendys","Burgers",1,16,3.5,"(508) 747-7377","45 Commerce WayPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"China Sails","Chinese",1,9,2.5,"(508) 946-8888","3 E Grove StMiddleboro, MA 02346","02346","72,466","80,698","19,926","Plympton"
"Bon Appetit South","American (New)",1,8,3,"(781) 826-4817","24 Schoosett StPembroke, MA 02359","02359","83,622","95,280","16,907","Plympton"
"The Full Sail","Pizza",3,5,3,"(508) 927-4908","47 Court StPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"Fuji Chen","Restaurants",1,5,1.5,"(781) 582-8488","101 Independence Mall WAKingston, MA 02360","02360","74,603","86,753","51,563","Plympton"
"Anna-Marias Dessert Cafe","Cafes",1,8,4,"(508) 747-0800","20 Court StPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"Ziggys","Fast Food",2,27,3.5,"(508) 746-5411","120 Water StPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"DAngelo Grilled Sandwiches","Sandwiches",1,2,2.5,"(508) 746-0189","116 Colony PlPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"Sams Restaurant","Breakfast & Brunch",1,16,3.5,"(781) 293-8443","1357 Main StHanson, MA 02341","02341","81,912","90,515","9,550","Plympton"
"Papa Ginos Pizzeria","Pizza",1,4,3.5,"(508) 747-5386","81 Carver RdPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"DAngelo","Sandwiches",1,5,3.5,"(508) 947-9622","422 W Grove StMiddleboro, MA 02346","02346","72,466","80,698","19,926","Plympton"
"Mee King Garden","Chinese",2,6,3,"(508) 279-1228","33 Main StBridgewater, MA 02324","02324","80,879","87,642","22,922","Plympton"
"Cask n Flagon","American (Traditional)",2,25,3,"(781) 834-2275","804 Plain StMarshfield, MA 02050","02050","85,395","105,524","24,577","Plympton"
"Beers Bitch Pad","Dive Bars",1,88,3,"","1732 High StBridgewater, MA 02324","02324","80,879","87,642","22,922","Plympton"
"McDonalds","Fast Food",2,5,1,"(781) 585-9234","178 Summer StKingston, MA 02364","02364","78,923","100,027","11,805","Plympton"
"Niko Bar & Grill","Greek",1,37,4,"(774) 517-5943","275 N Main StWest Bridgewater, MA 02379","02379","73,651","88,014","6,610","Plympton"
"Good Days Restaurant","Breakfast & Brunch",1,60,3.5,"(508) 584-0077","99 S Main StWest Bridgewater, MA 02379","02379","73,651","88,014","6,610","Plympton"
"My Sister & I Restaurant","Diners",1,16,3.5,"(508) 697-9544","42 Central SquareBridgewater, MA 02324","02324","80,879","87,642","22,922","Plympton"
"Benchwarmer Sub Shop","Sandwiches",1,18,3,"(781) 934-0233","282 St. George StDuxbury, MA 02332","02332","116,904","149,633","14,241","Plympton"
"leons place","American (Traditional)",1,11,3.5,"(774) 773-9554","47 Court StPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"Pizza Factory","Pizza",1,2,3,"(508) 747-7227","41 Home Depot DrPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"Casa Brasil","Brazilian",2,10,3,"(508) 830-6802","318 Court StPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"Wicked Pizza","Pizza",1,3,3.5,"(508) 923-4655","337 W Grove StMiddleborough, MA 02346","02346","72,466","80,698","19,926","Plympton"
"Plymouth House of Pizza","Pizza",2,NA,4,"(508) 746-0444","50 Long Pond RdPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"Mayflower Food & Spirits","Grocery",1,24,2.5,"(508) 746-1886","164 South StPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"Two Rock BBQ","Barbeque",1,16,3.5,"(781) 561-6461","274 St. George StDuxbury, MA 02332","02332","116,904","149,633","14,241","Plympton"
"Snapchef Deli","Delis",2,NA,4,"(508) 591-8366","59 Industrial Park RdPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
"Nellie Rose","Bakeries",1,6,4.5,"(781) 447-8500","557 Bedford StWhitman, MA 02382","02382","77,027","83,066","13,867","Plympton"
"Asack Turkey Farm & Dairy Bar Restaurant","Sandwiches",1,20,4.5,"(508) 580-7711","235 N Main StWest Bridgewater, MA 02379","02379","73,651","88,014","6,610","Plympton"
"McDonalds","Burgers",2,6,1.5,"(781) 294-4455","318 Liberty StHanson, MA 02341","02341","81,912","90,515","9,550","Plympton"
"Persys Place","American (Traditional)",1,65,3,"(508) 732-9876","35A Main StPlymouth, MA 02360","02360","74,603","86,753","51,563","Plympton"
